file,subset,seed,load_f1,real_f1,tn,tp,fn,fp,fnr,rec,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_2821.txt,0.4,2821.txt,0.714285714285714,0.714285714285714,73,20,7,7,0.259259259259259,0.740740740740741,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_2833.txt,0.4,2833.txt,0.745098039215686,0.745098039215686,77,19,8,13,0.296296296296296,0.703703703703704,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_2975.txt,0.4,2975.txt,0.754716981132076,0.754716981132076,76,15,7,9,0.299259259259259,0.700740740740741,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_3390.txt,0.4,3390.txt,0.642857142857143,0.642857142857143,71,18,9,10,0.333333333333333,0.666666666666667,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_3390.txt,0.4,3390.txt,0.642857142857143,0.642857142857143,71,18,9,11,0.333333333333333,0.666666666666667,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_3703.txt,0.4,3703.txt,0.688524590163934,0.688524590163934,69,21,6,12,0.222222222222222,0.777777777777778,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_390.txt,0.4,390.txt,0.739130434782609,0.739130434782609,80,17,10,13,0.37037037037037,0.62962962962963,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_4418.txt,0.4,4418.txt,0.75,0.75,74,21,6,14,0.222222222222222,0.777777777777778,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_5031.txt,0.4,5031.txt,0.75,0.75,74,21,6,15,0.222222222222222,0.777777777777778,,0.702939648783792
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_5087.txt,0.4,5087.txt,0.75,0.75,74,21,6,16,0.222222222222222,0.777777777777778,,
